LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate,2020-2021 Adv Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Reading,Gr 6,English Reading,89,83,93,21,28,41
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Reading,Gr 7,English Reading,79,97,86,21,20,24
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Reading,Gr 8,English Reading,75,83,97,17,26,18
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Reading,End of Course,English Reading,100,96,100,33,18,65
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Writing,Gr 8,Writing,77,78,62,46,9,3
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,English: Writing,End of Course,Writing,79,0,95,7,0,58
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,History and Social Sciences,Content Specific,Civics & Econ,,77,,,10,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,History and Social Sciences,End of Course,World History I,71,61,0,10,0,0
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,Gr 6,Mathematics,75,83,93,11,37,41
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,Gr 7,Mathematics,60,83,67,0,0,0
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,Gr 8,Mathematics,0,93,92,0,0,15
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,End of Course,Algebra I,55,78,81,0,3,5
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,End of Course,Algebra II,65,25,100,0,0,0
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Mathematics,End of Course,Geometry,89,87,85,0,0,8
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote English: Reading,Gr 6,English Reading,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote English: Reading,Gr 7,English Reading,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote English: Reading,Gr 8,English Reading,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote Mathematics,Gr 6,Mathematics,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote Mathematics,Gr 7,Mathematics,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote Mathematics,Gr 8,Mathematics,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Remote Science,Gr 8,Science,0,,,0,,
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Science,Gr 8,Science,69,67,97,8,4,6
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Science,End of Course,Biology,71,95,87,5,23,8
SCH,2,Albemarle County ,890,Community Lab School,Combined,6,12.0,Science,End of Course,Earth Science,,81,0,,10,0
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,62,63,73,8,10,14
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,64,81,82,9,19,24
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,61,78,79,20,9,15
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,,54,77,,4,30
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,69,53,75,4,10,12
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,61,77,76,9,19,22
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,61,78,84,12,4,18
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,89,,,44,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,69,,,15,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,78,,,11,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,67,,,0,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,58,,,17,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,78,,,0,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,78,,,0,,
SCH,2,Albemarle County ,340,Crozet Elementary,Elem,KG,5.0,Science,Gr 5,Science,41,59,74,7,2,21
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,96,89,92,29,22,22
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,83,93,91,27,32,31
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,92,84,93,23,19,32
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,,86,91,,48,31
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,92,91,84,34,32,30
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,80,87,89,28,30,28
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,88,80,92,34,29,33
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Mathematics,Gr 7,Mathematics,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,2,Albemarle County ,10,Hollymead Elementary,Elem,PK,5.0,Science,Gr 5,Science,80,78,89,25,18,28
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,76,78,84,24,21,18
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,93,78,91,28,33,26
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,83,98,82,20,18,14
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,,87,80,,38,36
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,87,78,84,18,19,25
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,95,78,88,19,20,33
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,83,85,76,24,20,10
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,0,,,0,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,100,,,0,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,92,,,31,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,80,,,0,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,77,,,23,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,77,,,8,,
SCH,2,Albemarle County ,250,Ivy Elementary,Elem,KG,5.0,Science,Gr 5,Science,76,78,74,10,9,20
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,67,72,67,20,18,15
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,72,78,76,19,16,20
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,74,69,71,26,15,16
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,50,57,56,15,14,15
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,62,76,,21,19
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,36,66,57,5,18,16
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,50,53,48,12,2,2
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,27,15,33,7,1,0
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,87,93,100,31,32,32
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,100,100,100,30,63,52
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,75,,,38,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,67,,,17,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,0,,,0,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,75,,,13,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,75,,,0,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Remote Science,Gr 8,Science,0,,,0,,
SCH,2,Albemarle County ,69,Jackson P. Burley Middle,Middle,6,8.0,Science,Gr 8,Science,45,51,56,3,5,9
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,84,85,80,19,31,21
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,92,86,87,26,25,25
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,88,82,88,24,29,29
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,79,79,80,29,41,40
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,82,91,,33,35
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,78,77,80,2,24,22
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,78,60,70,17,2,7
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,46,51,61,8,3,3
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,84,91,97,5,10,25
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,0,0,0,0,0,0
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,100,99,99,9,30,45
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,100,,,0,,
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,0,,,0,,
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,0,,,0,,
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,0,,,0,,
SCH,2,Albemarle County ,942,Joseph T. Henley Middle,Middle,6,8.0,Science,Gr 8,Science,85,79,85,12,13,19
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,70,57,52,32,9,7
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,73,61,59,15,14,11
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,58,61,68,29,11,13
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,36,50,47,18,10,11
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,66,65,,16,21
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,62,44,47,18,7,6
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,52,46,34,7,2,0
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,18,21,27,18,0,2
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,96,91,88,18,14,11
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,0,,,0,
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,100,97,98,18,36,31
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,67,,,17,,
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,0,,,0,,
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,33,,,0,,
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,0,,,0,,
SCH,2,Albemarle County ,950,Journey Middle,Middle,6,8.0,Science,Gr 8,Science,89,51,56,21,6,12
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,84,87,81,24,27,23
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,89,84,88,28,26,34
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,77,85,79,21,24,20
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,73,76,71,23,23,29
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,90,84,,35,24
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,67,85,86,1,28,23
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,76,68,69,17,6,3
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,35,51,41,19,2,2
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,83,95,98,23,15,19
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,0,,,0,,
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,88,99,100,19,28,26
SCH,2,Albemarle County ,1051,Lakeside Middle,Middle,6,8.0,Science,Gr 8,Science,79,71,72,16,10,16
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,85,72,71,15,11,9
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,74,74,72,22,12,8
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,64,75,77,9,14,12
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,43,64,67,0,23,20
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,,60,73,,11,11
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,40,64,65,10,17,17
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,86,60,49,3,3,1
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,0,60,61,0,0,2
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,83,85,76,13,14,8
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,0,96,97,0,28,16
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,58,,,8,,
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,78,,,11,,
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,50,,,0,,
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,50,,,0,,
SCH,2,Albemarle County ,20,Leslie H. Walton Middle,Middle,6,8.0,Science,Gr 8,Science,65,58,70,6,7,12
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,39,44,40,7,2,4
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,50,49,52,5,4,2
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,40,51,51,2,4,1
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,,41,47,,0,9
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,26,34,38,5,2,2
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,20,35,35,3,4,2
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,26,36,40,2,2,3
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,40,,,7,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,43,,,4,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,33,,,5,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,40,,,0,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,37,,,0,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,43,,,5,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,40,,,0,,
SCH,2,Albemarle County ,40,Mary Carr Greer Elementary,Elem,PK,5.0,Science,Gr 5,Science,23,32,29,0,1,7
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,English: Reading,End of Course,English Reading,81,87,80,20,27,25
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,English: Writing,End of Course,Writing,80,,69,20,,16
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,History and Social Sciences,End of Course,Geography,63,70,0,1,4,0
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,38,62,0,0,8,0
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,History and Social Sciences,End of Course,World History I,,43,,,0,
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,History and Social Sciences,End of Course,World History II,60,23,,3,0,
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Mathematics,End of Course,Algebra I,24,61,68,1,1,1
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Mathematics,End of Course,Algebra II,65,79,85,2,13,13
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Mathematics,End of Course,Geometry,65,58,57,0,0,3
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Mathematics,End of Course,Mathematics,,0,0,,0,0
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Science,End of Course,Biology,61,57,60,7,6,7
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Science,End of Course,Chemistry,30,57,31,0,0,0
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Science,End of Course,Earth Science,45,60,58,0,2,2
SCH,2,Albemarle County ,1052,Monticello High,High,9,12.0,Science,End of Course,Science,,0,0,,0,0
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,56,55,8,10,5
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,46,60,62,4,19,23
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,74,48,58,21,5,8
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,,40,59,,8,9
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,47,46,50,4,6,4
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,31,53,56,6,11,15
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,65,40,58,8,5,13
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,90,,,30,,
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,47,,,0,,
SCH,2,Albemarle County ,150,Mountain View Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,41,,,7,,
