Div Num,Div Name,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
89,Stafford County ,English: Reading,Gr 5,English Reading,74,72,72,9,9,8
89,Stafford County ,English: Reading,Gr 6,English Reading,66,68,70,10,10,10
89,Stafford County ,English: Reading,Gr 7,English Reading,73,67,71,10,9,8
89,Stafford County ,English: Reading,Gr 8,English Reading,70,67,68,9,9,8
89,Stafford County ,English: Reading,End of Course,English Reading,87,86,85,24,21,20
89,Stafford County ,English: Writing,Gr 8,Writing,54,51,,10,9,
89,Stafford County ,English: Writing,End of Course,Writing,,0,0,,0,0
89,Stafford County ,History and Social Sciences,Content Specific,Civics & Econ,65,67,68,10,9,11
89,Stafford County ,History and Social Sciences,Content Specific,VA Studies,62,68,65,17,21,18
89,Stafford County ,History and Social Sciences,End of Course,Geography,76,85,71,6,6,0
89,Stafford County ,History and Social Sciences,End of Course,VA & US History,42,43,45,3,2,0
89,Stafford County ,History and Social Sciences,End of Course,World History I,72,69,71,11,9,8
89,Stafford County ,History and Social Sciences,End of Course,World History II,56,34,35,8,3,5
89,Stafford County ,Mathematics,Gr 3,Mathematics,65,67,68,7,9,7
89,Stafford County ,Mathematics,Gr 4,Mathematics,63,69,67,8,9,8
89,Stafford County ,Mathematics,Gr 5,Mathematics,67,70,69,10,10,11
89,Stafford County ,Mathematics,Gr 6,Mathematics,42,57,61,1,1,2
89,Stafford County ,Mathematics,Gr 7,Mathematics,51,55,49,6,7,1
89,Stafford County ,Mathematics,Gr 8,Mathematics,30,43,63,0,1,4
89,Stafford County ,Mathematics,End of Course,Algebra I,76,76,82,3,4,8
89,Stafford County ,Mathematics,End of Course,Algebra II,88,87,87,9,13,13
89,Stafford County ,Mathematics,End of Course,Geometry,80,72,71,7,7,7
89,Stafford County ,Mathematics,End of Course,Mathematics,75,63,80,50,25,17
89,Stafford County ,Science,Gr 5,Science,58,62,64,9,11,13
89,Stafford County ,Science,Gr 8,Science,60,59,62,4,5,5
89,Stafford County ,Science,End of Course,Biology,71,70,76,8,7,4
89,Stafford County ,Science,End of Course,Chemistry,64,47,31,3,2,4
89,Stafford County ,Science,End of Course,Earth Science,69,70,73,4,3,4
89,Stafford County ,Science,End of Course,Science,81,79,77,58,42,17
126,Staunton City ,English: Reading,Gr 3,English Reading,68,70,71,14,16,20
126,Staunton City ,English: Reading,Gr 4,English Reading,73,81,78,16,19,20
126,Staunton City ,English: Reading,Gr 5,English Reading,66,74,82,12,13,17
126,Staunton City ,English: Reading,Gr 6,English Reading,63,64,65,9,13,15
126,Staunton City ,English: Reading,Gr 7,English Reading,70,69,69,12,13,11
126,Staunton City ,English: Reading,Gr 8,English Reading,67,70,68,13,18,13
126,Staunton City ,English: Reading,End of Course,English Reading,88,86,86,23,26,25
126,Staunton City ,English: Writing,Gr 8,Writing,0,,,0,,
126,Staunton City ,English: Writing,End of Course,Writing,82,89,82,26,32,26
126,Staunton City ,History and Social Sciences,Content Specific,Civics & Econ,0,,0,0,,0
126,Staunton City ,History and Social Sciences,Content Specific,VA Studies,0,,0,0,,0
126,Staunton City ,History and Social Sciences,End of Course,Geography,,0,,,0,
126,Staunton City ,History and Social Sciences,End of Course,VA & US History,37,30,18,0,3,0
126,Staunton City ,History and Social Sciences,End of Course,World History I,71,69,71,12,14,14
126,Staunton City ,History and Social Sciences,End of Course,World History II,30,9,10,3,0,0
126,Staunton City ,Mathematics,Gr 3,Mathematics,73,72,74,17,18,19
126,Staunton City ,Mathematics,Gr 4,Mathematics,67,81,81,15,17,28
126,Staunton City ,Mathematics,Gr 5,Mathematics,67,72,86,11,15,20
126,Staunton City ,Mathematics,Gr 6,Mathematics,54,45,43,6,1,1
126,Staunton City ,Mathematics,Gr 7,Mathematics,55,59,59,3,10,7
126,Staunton City ,Mathematics,Gr 8,Mathematics,53,55,61,3,7,3
126,Staunton City ,Mathematics,End of Course,Algebra I,73,79,86,5,4,12
126,Staunton City ,Mathematics,End of Course,Algebra II,88,83,92,4,0,25
126,Staunton City ,Mathematics,End of Course,Geometry,76,67,62,5,11,3
126,Staunton City ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
126,Staunton City ,Science,Gr 5,Science,62,71,90,16,27,31
126,Staunton City ,Science,Gr 8,Science,62,69,71,5,12,7
126,Staunton City ,Science,End of Course,Biology,72,74,72,9,10,6
126,Staunton City ,Science,End of Course,Chemistry,0,0,0,0,0,0
126,Staunton City ,Science,End of Course,Earth Science,67,0,40,8,0,0
126,Staunton City ,Science,End of Course,Science,0,0,0,0,0,0
127,Suffolk City ,English: Reading,Gr 3,English Reading,63,65,66,7,12,8
127,Suffolk City ,English: Reading,Gr 4,English Reading,68,71,74,12,12,13
127,Suffolk City ,English: Reading,Gr 5,English Reading,69,70,70,8,7,7
127,Suffolk City ,English: Reading,Gr 6,English Reading,68,68,69,8,8,8
127,Suffolk City ,English: Reading,Gr 7,English Reading,68,72,71,8,9,7
127,Suffolk City ,English: Reading,Gr 8,English Reading,73,72,71,8,9,7
127,Suffolk City ,English: Reading,End of Course,English Reading,84,85,83,17,20,20
127,Suffolk City ,English: Writing,Gr 8,Writing,57,54,,9,7,
127,Suffolk City ,English: Writing,End of Course,Writing,69,75,68,13,12,12
127,Suffolk City ,History and Social Sciences,Content Specific,Civics & Econ,61,66,64,9,10,12
127,Suffolk City ,History and Social Sciences,Content Specific,VA Studies,58,66,67,15,16,19
127,Suffolk City ,History and Social Sciences,End of Course,Geography,79,0,0,4,0,0
127,Suffolk City ,History and Social Sciences,End of Course,VA & US History,25,14,20,0,0,0
127,Suffolk City ,History and Social Sciences,End of Course,World History I,52,62,70,6,7,7
127,Suffolk City ,History and Social Sciences,End of Course,World History II,18,8,19,0,1,0
127,Suffolk City ,Mathematics,Gr 3,Mathematics,63,71,75,7,12,9
127,Suffolk City ,Mathematics,Gr 4,Mathematics,61,69,71,8,9,12
127,Suffolk City ,Mathematics,Gr 5,Mathematics,62,67,67,9,10,10
127,Suffolk City ,Mathematics,Gr 6,Mathematics,54,59,62,5,4,3
127,Suffolk City ,Mathematics,Gr 7,Mathematics,45,56,57,2,2,1
127,Suffolk City ,Mathematics,Gr 8,Mathematics,58,73,70,5,9,5
127,Suffolk City ,Mathematics,End of Course,Algebra I,74,76,89,5,6,8
127,Suffolk City ,Mathematics,End of Course,Algebra II,79,87,87,10,1,7
127,Suffolk City ,Mathematics,End of Course,Geometry,77,72,65,3,3,5
127,Suffolk City ,Mathematics,End of Course,Mathematics,76,76,47,29,29,12
127,Suffolk City ,Science,Gr 5,Science,49,60,65,7,8,13
127,Suffolk City ,Science,Gr 8,Science,60,63,60,2,5,3
127,Suffolk City ,Science,End of Course,Biology,58,64,67,3,4,3
127,Suffolk City ,Science,End of Course,Chemistry,9,33,42,0,0,0
127,Suffolk City ,Science,End of Course,Earth Science,75,62,65,6,3,2
127,Suffolk City ,Science,End of Course,Science,89,81,47,67,63,18
90,Surry County ,English: Reading,Gr 3,English Reading,63,72,77,7,15,9
90,Surry County ,English: Reading,Gr 4,English Reading,68,69,77,4,8,13
90,Surry County ,English: Reading,Gr 5,English Reading,66,69,77,9,4,6
90,Surry County ,English: Reading,Gr 6,English Reading,79,76,86,5,5,9
90,Surry County ,English: Reading,Gr 7,English Reading,77,83,74,7,7,2
90,Surry County ,English: Reading,Gr 8,English Reading,90,74,68,23,2,0
90,Surry County ,English: Reading,End of Course,English Reading,85,87,83,15,26,17
90,Surry County ,English: Writing,Gr 8,Writing,56,51,,6,4,
90,Surry County ,English: Writing,End of Course,Writing,80,87,70,3,9,10
90,Surry County ,History and Social Sciences,Content Specific,Civics & Econ,80,86,73,18,5,5
90,Surry County ,History and Social Sciences,Content Specific,VA Studies,43,44,81,11,10,49
90,Surry County ,History and Social Sciences,End of Course,VA & US History,0,0,40,0,0,0
90,Surry County ,History and Social Sciences,End of Course,World History I,56,80,76,6,16,11
90,Surry County ,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
90,Surry County ,Mathematics,Gr 3,Mathematics,59,60,77,0,9,9
90,Surry County ,Mathematics,Gr 4,Mathematics,41,56,73,0,2,2
90,Surry County ,Mathematics,Gr 5,Mathematics,75,80,78,11,6,2
90,Surry County ,Mathematics,Gr 6,Mathematics,52,50,69,5,3,0
90,Surry County ,Mathematics,Gr 7,Mathematics,62,67,51,3,2,0
90,Surry County ,Mathematics,Gr 8,Mathematics,75,83,69,8,2,2
90,Surry County ,Mathematics,End of Course,Algebra I,90,88,93,4,5,7
90,Surry County ,Mathematics,End of Course,Algebra II,0,0,0,0,0,0
90,Surry County ,Mathematics,End of Course,Geometry,100,0,100,17,0,0
90,Surry County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
90,Surry County ,Science,Gr 5,Science,51,65,68,12,11,4
90,Surry County ,Science,Gr 8,Science,72,70,65,23,6,2
90,Surry County ,Science,End of Course,Biology,75,71,78,2,6,6
90,Surry County ,Science,End of Course,Earth Science,0,,0,0,,0
90,Surry County ,Science,End of Course,Science,0,0,,0,0,
91,Sussex County ,English: Reading,Gr 3,English Reading,67,57,71,7,2,6
91,Sussex County ,English: Reading,Gr 4,English Reading,59,70,68,5,10,6
91,Sussex County ,English: Reading,Gr 5,English Reading,64,70,70,11,3,6
91,Sussex County ,English: Reading,Gr 6,English Reading,57,65,59,4,5,4
91,Sussex County ,English: Reading,Gr 7,English Reading,65,80,68,8,3,4
91,Sussex County ,English: Reading,Gr 8,English Reading,79,59,64,15,9,1
91,Sussex County ,English: Reading,End of Course,English Reading,90,87,86,15,19,18
91,Sussex County ,English: Writing,Gr 8,Writing,77,53,,22,14,
91,Sussex County ,English: Writing,End of Course,Writing,68,62,77,9,7,9
91,Sussex County ,History and Social Sciences,Content Specific,Civics & Econ,81,72,70,23,9,7
91,Sussex County ,History and Social Sciences,Content Specific,VA Studies,65,77,80,17,29,27
91,Sussex County ,History and Social Sciences,End of Course,Geography,,,0,,,0
91,Sussex County ,History and Social Sciences,End of Course,VA & US History,42,40,61,0,0,6
91,Sussex County ,History and Social Sciences,End of Course,World History I,71,80,71,12,7,12
91,Sussex County ,History and Social Sciences,End of Course,World History II,68,0,0,0,0,0
91,Sussex County ,Mathematics,Gr 3,Mathematics,63,75,79,4,5,14
91,Sussex County ,Mathematics,Gr 4,Mathematics,43,58,77,0,1,8
91,Sussex County ,Mathematics,Gr 5,Mathematics,67,46,55,9,2,3
91,Sussex County ,Mathematics,Gr 6,Mathematics,39,49,50,1,1,1
91,Sussex County ,Mathematics,Gr 7,Mathematics,35,25,40,6,0,0
91,Sussex County ,Mathematics,Gr 8,Mathematics,62,42,44,4,2,0
91,Sussex County ,Mathematics,End of Course,Algebra I,76,95,93,2,8,7
91,Sussex County ,Mathematics,End of Course,Algebra II,55,65,83,0,0,6
91,Sussex County ,Mathematics,End of Course,Geometry,43,57,0,0,0,0
91,Sussex County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
91,Sussex County ,Science,Gr 5,Science,62,46,62,12,6,10
91,Sussex County ,Science,Gr 8,Science,66,53,52,8,4,1
91,Sussex County ,Science,End of Course,Biology,59,66,76,2,3,4
91,Sussex County ,Science,End of Course,Chemistry,0,0,0,0,0,0
91,Sussex County ,Science,End of Course,Earth Science,61,63,70,2,3,0
91,Sussex County ,Science,End of Course,Science,0,0,0,0,0,0
92,Tazewell County ,English: Reading,Gr 3,English Reading,73,81,81,12,13,10
92,Tazewell County ,English: Reading,Gr 4,English Reading,80,80,82,14,17,12
92,Tazewell County ,English: Reading,Gr 5,English Reading,80,83,77,7,8,9
92,Tazewell County ,English: Reading,Gr 6,English Reading,78,82,80,10,12,10
92,Tazewell County ,English: Reading,Gr 7,English Reading,79,80,81,12,10,6
92,Tazewell County ,English: Reading,Gr 8,English Reading,75,79,83,10,8,12
92,Tazewell County ,English: Reading,End of Course,English Reading,93,87,88,29,22,23
92,Tazewell County ,English: Writing,Gr 8,Writing,67,68,,15,13,
92,Tazewell County ,English: Writing,End of Course,Writing,94,87,88,33,22,24
92,Tazewell County ,History and Social Sciences,Content Specific,Civics & Econ,84,83,85,28,21,23
92,Tazewell County ,History and Social Sciences,Content Specific,VA Studies,84,83,79,37,42,30
92,Tazewell County ,History and Social Sciences,End of Course,Geography,79,75,78,7,5,5
92,Tazewell County ,History and Social Sciences,End of Course,VA & US History,42,29,45,0,0,0
92,Tazewell County ,History and Social Sciences,End of Course,World History I,0,,0,0,,0
92,Tazewell County ,History and Social Sciences,End of Course,World History II,50,30,0,0,0,0
92,Tazewell County ,Mathematics,Gr 3,Mathematics,82,84,85,10,10,11
92,Tazewell County ,Mathematics,Gr 4,Mathematics,78,81,81,9,10,8
92,Tazewell County ,Mathematics,Gr 5,Mathematics,69,82,77,7,8,10
92,Tazewell County ,Mathematics,Gr 6,Mathematics,76,75,80,8,11,9
92,Tazewell County ,Mathematics,Gr 7,Mathematics,76,76,74,8,6,4
92,Tazewell County ,Mathematics,Gr 8,Mathematics,80,85,86,9,13,10
92,Tazewell County ,Mathematics,End of Course,Algebra I,95,86,90,13,10,9
92,Tazewell County ,Mathematics,End of Course,Algebra II,98,98,100,10,8,8
92,Tazewell County ,Mathematics,End of Course,Geometry,94,93,90,16,20,13
92,Tazewell County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
92,Tazewell County ,Science,Gr 5,Science,69,78,76,13,17,24
92,Tazewell County ,Science,Gr 8,Science,66,72,73,7,4,5
92,Tazewell County ,Science,End of Course,Biology,83,72,81,13,4,3
92,Tazewell County ,Science,End of Course,Chemistry,0,,0,0,,0
92,Tazewell County ,Science,End of Course,Earth Science,86,80,36,7,15,9
92,Tazewell County ,Science,End of Course,Science,0,0,0,0,0,0
128,Virginia Beach City ,English: Reading,Gr 3,English Reading,76,75,77,13,14,15
128,Virginia Beach City ,English: Reading,Gr 4,English Reading,81,81,83,19,18,18
128,Virginia Beach City ,English: Reading,Gr 5,English Reading,82,80,80,12,12,11
128,Virginia Beach City ,English: Reading,Gr 6,English Reading,80,81,81,18,16,15
128,Virginia Beach City ,English: Reading,Gr 7,English Reading,82,81,82,17,15,12
128,Virginia Beach City ,English: Reading,Gr 8,English Reading,81,81,79,15,17,14
128,Virginia Beach City ,English: Reading,End of Course,English Reading,91,90,90,30,29,27
128,Virginia Beach City ,English: Writing,Gr 8,Writing,66,64,,18,20,
128,Virginia Beach City ,English: Writing,End of Course,Writing,82,82,81,26,23,25
128,Virginia Beach City ,History and Social Sciences,Content Specific,Civics & Econ,81,82,81,25,24,25
128,Virginia Beach City ,History and Social Sciences,Content Specific,VA Studies,73,73,69,24,25,23
128,Virginia Beach City ,History and Social Sciences,End of Course,Geography,80,78,78,5,6,6
128,Virginia Beach City ,History and Social Sciences,End of Course,VA & US History,63,51,44,6,4,2
128,Virginia Beach City ,History and Social Sciences,End of Course,World History I,67,73,77,7,10,12
128,Virginia Beach City ,History and Social Sciences,End of Course,World History II,46,31,36,4,2,2
128,Virginia Beach City ,Mathematics,Gr 3,Mathematics,75,76,76,12,14,13
128,Virginia Beach City ,Mathematics,Gr 4,Mathematics,74,75,77,15,14,16
128,Virginia Beach City ,Mathematics,Gr 5,Mathematics,77,75,76,16,15,16
128,Virginia Beach City ,Mathematics,Gr 6,Mathematics,66,69,72,7,6,6
128,Virginia Beach City ,Mathematics,Gr 7,Mathematics,45,50,50,2,1,1
128,Virginia Beach City ,Mathematics,Gr 8,Mathematics,72,73,75,7,6,6
128,Virginia Beach City ,Mathematics,End of Course,Algebra I,90,93,92,13,13,15
128,Virginia Beach City ,Mathematics,End of Course,Algebra II,93,96,94,15,23,24
128,Virginia Beach City ,Mathematics,End of Course,Geometry,89,90,90,12,14,12
128,Virginia Beach City ,Mathematics,End of Course,Mathematics,54,66,59,12,24,18
128,Virginia Beach City ,Science,Gr 5,Science,69,70,72,14,16,20
128,Virginia Beach City ,Science,Gr 8,Science,70,73,74,6,8,7
128,Virginia Beach City ,Science,End of Course,Biology,76,81,82,8,9,6
128,Virginia Beach City ,Science,End of Course,Chemistry,57,51,51,6,3,5
128,Virginia Beach City ,Science,End of Course,Earth Science,92,94,92,16,18,18
128,Virginia Beach City ,Science,End of Course,Science,56,79,57,36,26,24
93,Warren County ,English: Reading,Gr 3,English Reading,68,69,62,9,11,8
93,Warren County ,English: Reading,Gr 4,English Reading,73,73,77,12,14,13
93,Warren County ,English: Reading,Gr 5,English Reading,71,72,70,8,5,5
93,Warren County ,English: Reading,Gr 6,English Reading,63,65,67,8,8,9
93,Warren County ,English: Reading,Gr 7,English Reading,67,61,62,4,8,5
93,Warren County ,English: Reading,Gr 8,English Reading,66,65,58,8,6,7
93,Warren County ,English: Reading,End of Course,English Reading,81,84,82,17,17,19
93,Warren County ,English: Writing,Gr 8,Writing,42,44,,6,5,
93,Warren County ,English: Writing,End of Course,Writing,55,,,11,,
93,Warren County ,History and Social Sciences,Content Specific,Civics & Econ,47,57,61,6,7,8
93,Warren County ,History and Social Sciences,Content Specific,VA Studies,67,68,68,22,23,20
93,Warren County ,History and Social Sciences,End of Course,Geography,,,0,,,0
93,Warren County ,History and Social Sciences,End of Course,VA & US History,41,28,42,2,1,2
93,Warren County ,History and Social Sciences,End of Course,World History I,61,59,58,8,6,5
93,Warren County ,History and Social Sciences,End of Course,World History II,34,17,20,7,1,0
93,Warren County ,Mathematics,Gr 3,Mathematics,67,75,64,8,12,8
93,Warren County ,Mathematics,Gr 4,Mathematics,68,68,71,10,8,10
93,Warren County ,Mathematics,Gr 5,Mathematics,60,64,60,4,8,8
93,Warren County ,Mathematics,Gr 6,Mathematics,57,59,55,5,4,5
93,Warren County ,Mathematics,Gr 7,Mathematics,54,63,57,4,9,5
93,Warren County ,Mathematics,Gr 8,Mathematics,47,48,46,2,2,1
93,Warren County ,Mathematics,End of Course,Algebra I,83,90,86,7,8,6
93,Warren County ,Mathematics,End of Course,Algebra II,72,0,0,17,0,0
93,Warren County ,Mathematics,End of Course,Geometry,91,87,82,2,8,0
93,Warren County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
93,Warren County ,Science,Gr 5,Science,57,66,65,8,12,14
93,Warren County ,Science,Gr 8,Science,47,44,51,4,2,4
93,Warren County ,Science,End of Course,Biology,67,66,63,6,7,2
93,Warren County ,Science,End of Course,Chemistry,0,0,0,0,0,0
93,Warren County ,Science,End of Course,Earth Science,36,51,44,0,0,0
93,Warren County ,Science,End of Course,Science,0,0,0,0,0,0
94,Washington County ,English: Reading,Gr 3,English Reading,82,83,82,16,13,17
94,Washington County ,English: Reading,Gr 4,English Reading,82,86,84,21,21,22
94,Washington County ,English: Reading,Gr 5,English Reading,84,79,86,14,13,14
94,Washington County ,English: Reading,Gr 6,English Reading,84,84,82,16,17,17
94,Washington County ,English: Reading,Gr 7,English Reading,79,83,80,12,14,10
94,Washington County ,English: Reading,Gr 8,English Reading,81,83,84,17,15,17
94,Washington County ,English: Reading,End of Course,English Reading,90,88,87,29,30,31
