Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,63,68,69,10,3,3
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,English: Reading,Gr 4,English Reading,67,71,63,7,20,3
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,English: Reading,Gr 5,English Reading,64,65,61,3,6,8
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,History and Social Sciences,Content Specific,VA Studies,64,67,45,29,26,2
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Mathematics,Gr 3,Mathematics,63,72,75,10,5,7
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Mathematics,Gr 4,Mathematics,61,69,62,13,10,7
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Mathematics,Gr 5,Mathematics,51,64,55,2,6,2
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Mathematics,Gr 6,Mathematics,0,0,0,0,0,0
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Mathematics,Gr 8,Mathematics,0,,0,0,,0
112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5,Science,Gr 5,Science,48,56,66,3,13,15
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,66,70,54,4,7,12
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,English: Reading,Gr 4,English Reading,65,66,68,8,4,5
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,English: Reading,Gr 5,English Reading,77,59,68,3,3,5
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,History and Social Sciences,Content Specific,VA Studies,58,53,60,15,5,11
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Mathematics,Gr 3,Mathematics,61,71,75,2,3,9
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Mathematics,Gr 4,Mathematics,51,61,64,5,1,3
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Mathematics,Gr 5,Mathematics,75,57,66,5,2,3
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Mathematics,Gr 6,Mathematics,0,0,0,0,0,0
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Mathematics,Gr 8,Mathematics,,0,,,0,
112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5,Science,Gr 5,Science,65,62,64,13,7,14
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,80,82,90,16,14,12
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,English: Reading,Gr 4,English Reading,84,83,89,18,17,16
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,English: Reading,Gr 5,English Reading,88,86,75,21,6,8
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,History and Social Sciences,Content Specific,VA Studies,98,77,89,51,37,29
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,Mathematics,Gr 3,Mathematics,84,91,98,13,23,17
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,Mathematics,Gr 4,Mathematics,91,89,82,7,13,20
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,Mathematics,Gr 5,Mathematics,90,90,77,31,16,13
112,Hampton City ,120,Armstrong Elementary,Elem,KG,5,Science,Gr 5,Science,80,84,81,23,27,23
112,Hampton City ,330,Barron Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,76,76,13,8,18
112,Hampton City ,330,Barron Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,71,83,83,14,30,20
112,Hampton City ,330,Barron Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,84,69,72,5,5,13
112,Hampton City ,330,Barron Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,67,83,83,25,38,28
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,76,74,84,11,16,11
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,67,80,83,7,20,14
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,75,67,67,7,3,5
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Mathematics,Gr 6,Mathematics,,,0,,,0
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Mathematics,Gr 8,Mathematics,0,,,0,,
112,Hampton City ,330,Barron Elementary,Elem,PK,5,Science,Gr 5,Science,80,67,77,11,7,21
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,English: Reading,Gr 6,English Reading,65,61,67,10,7,8
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,English: Reading,Gr 7,English Reading,66,70,61,7,7,5
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,English: Reading,Gr 8,English Reading,71,67,68,7,10,9
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,English: Writing,Gr 8,Writing,43,40,,5,7,
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,History and Social Sciences,Content Specific,Civics & Econ,62,72,77,20,17,24
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,50,56,61,5,4,6
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,37,46,34,2,2,1
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,70,75,68,2,3,6
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,End of Course,Algebra I,99,100,100,37,29,38
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,End of Course,Algebra II,,100,100,,25,63
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Mathematics,End of Course,Geometry,97,96,93,13,28,11
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Science,Gr 8,Science,63,63,67,4,6,4
112,Hampton City ,350,Benjamin Syms Middle,Middle,06,8,Science,End of Course,Earth Science,100,100,100,4,33,28
112,Hampton City ,430,Bethel High,High,09,12,English: Reading,End of Course,English Reading,87,83,82,17,18,16
112,Hampton City ,430,Bethel High,High,09,12,English: Writing,End of Course,Writing,83,78,79,10,9,12
112,Hampton City ,430,Bethel High,High,09,12,History and Social Sciences,End of Course,Geography,90,88,63,3,0,2
112,Hampton City ,430,Bethel High,High,09,12,History and Social Sciences,End of Course,VA & US History,22,50,55,0,3,0
112,Hampton City ,430,Bethel High,High,09,12,History and Social Sciences,End of Course,World History I,62,62,66,4,3,4
112,Hampton City ,430,Bethel High,High,09,12,History and Social Sciences,End of Course,World History II,32,16,13,0,0,0
112,Hampton City ,430,Bethel High,High,09,12,Mathematics,End of Course,Algebra I,85,89,90,1,2,2
112,Hampton City ,430,Bethel High,High,09,12,Mathematics,End of Course,Algebra II,91,93,98,12,10,22
112,Hampton City ,430,Bethel High,High,09,12,Mathematics,End of Course,Geometry,74,77,93,1,2,2
112,Hampton City ,430,Bethel High,High,09,12,Mathematics,End of Course,Mathematics,80,0,100,60,0,60
112,Hampton City ,430,Bethel High,High,09,12,Science,End of Course,Biology,60,73,78,3,4,2
